id,reviewer_id,sample_id,smell,severity,review_timestamp,type,code_name,repository,commit_hash,path,start_line,end_line,link,is_from_industry_relevant_project
4995,20,5098876,data class,none,45:39.5,class,org.apache.maven.archetype.exception.InvalidPackaging,git@github.com:apache/maven-archetype.git,04921ccae9c111338121e3acb54b7b23f7f57c7b,/archetype-common/src/main/java/org/apache/maven/archetype/exception/InvalidPackaging.java,22,43,https://github.com/apache/maven-archetype/blob/04921ccae9c111338121e3acb54b7b23f7f57c7b/archetype-common/src/main/java/org/apache/maven/archetype/exception/InvalidPackaging.java/#L22-L43,1.0
4997,20,5205041,data class,none,45:48.4,class,org.apache.myfaces.tobago.internal.renderkit.renderer.StarsRenderer,git@github.com:apache/myfaces-tobago.git,cdd92ed3b0a5a9e72b1544d3123d5d65d43d3d02,/tobago-core/src/main/java/org/apache/myfaces/tobago/internal/renderkit/renderer/StarsRenderer.java,38,132,https://github.com/apache/myfaces-tobago/blob/cdd92ed3b0a5a9e72b1544d3123d5d65d43d3d02/tobago-core/src/main/java/org/apache/myfaces/tobago/internal/renderkit/renderer/StarsRenderer.java/#L38-L132,1.0
5004,5,4002575,data class,none,51:59.9,class,org.apache.axis2.description.ModuleConfiguration,git@github.com:apache/axis2-java.git,372582df483eb7991f85b6d0e765aec62339cdb7,/modules/kernel/src/org/apache/axis2/description/ModuleConfiguration.java,37,99,https://github.com/apache/axis2-java/blob/372582df483eb7991f85b6d0e765aec62339cdb7/modules/kernel/src/org/apache/axis2/description/ModuleConfiguration.java/#L37-L99,1.0
5008,5,7006068,data class,none,53:30.6,class,google.registry.testing.JUnitBackports,git@github.com:google/nomulus.git,2481704d00f10f6b5675dd26f9effaad434ddbea,/third_party/junit/google/registry/testing/JUnitBackports.java,9,107,https://github.com/google/nomulus/blob/2481704d00f10f6b5675dd26f9effaad434ddbea/third_party/junit/google/registry/testing/JUnitBackports.java/#L9-L107,1.0
5010,20,6441911,data class,none,54:07.9,class,org.eclipse.orion.internal.server.ui.Perspective,git@github.com:eclipse/orion.server.git,24624b85e0d543e8f3cea2bc30f3f589b37de4f0,/bundles/org.eclipse.orion.server.ui/src/org/eclipse/orion/internal/server/ui/Perspective.java,18,25,https://github.com/eclipse/orion.server/blob/24624b85e0d543e8f3cea2bc30f3f589b37de4f0/bundles/org.eclipse.orion.server.ui/src/org/eclipse/orion/internal/server/ui/Perspective.java/#L18-L25,1.0
5012,5,4948454,data class,none,54:11.7,class,org.jclouds.atmos.util.AtmosUtils,git@github.com:apache/jclouds.git,c2670079fabe74f163f43fbade0866469f7a84ec,/apis/atmos/src/main/java/org/jclouds/atmos/util/AtmosUtils.java,51,122,https://github.com/apache/jclouds/blob/c2670079fabe74f163f43fbade0866469f7a84ec/apis/atmos/src/main/java/org/jclouds/atmos/util/AtmosUtils.java/#L51-L122,1.0
5017,20,7247159,data class,none,54:27.0,class,org.graalvm.visualvm.lib.ui.threads.ViewManager.RowView,git@github.com:oracle/visualvm.git,d9b10575b53d535e10c6e8c41831ebe38483c65b,/visualvm/libs.profiler/lib.profiler.ui/src/org/graalvm/visualvm/lib/ui/threads/ViewManager.java,299,467,https://github.com/oracle/visualvm/blob/d9b10575b53d535e10c6e8c41831ebe38483c65b/visualvm/libs.profiler/lib.profiler.ui/src/org/graalvm/visualvm/lib/ui/threads/ViewManager.java/#L299-L467,1.0
5023,20,5359797,data class,none,54:54.8,class,org.apache.openejb.config.AnnotationDeployer.DiscoverAnnotatedBeans,git@github.com:apache/openejb.git,f10c077ade927d73bdbd9ed4cc28b79f58a1cd66,/openejb/container/openejb-core/src/main/java/org/apache/openejb/config/AnnotationDeployer.java,411,1700,https://github.com/apache/openejb/blob/f10c077ade927d73bdbd9ed4cc28b79f58a1cd66/openejb/container/openejb-core/src/main/java/org/apache/openejb/config/AnnotationDeployer.java/#L411-L1700,0.0
5026,20,7429354,data class,none,55:02.7,class,org.graalvm.compiler.phases.common.inlining.policy.AbstractInliningPolicy,git@github.com:oracle/graal.git,4deb681aaaa79c248115037fc8e399c9876619fd,/compiler/src/org.graalvm.compiler.phases.common/src/org/graalvm/compiler/phases/common/inlining/policy/AbstractInliningPolicy.java,41,115,https://github.com/oracle/graal/blob/4deb681aaaa79c248115037fc8e399c9876619fd/compiler/src/org.graalvm.compiler.phases.common/src/org/graalvm/compiler/phases/common/inlining/policy/AbstractInliningPolicy.java/#L41-L115,1.0
5028,5,4567462,data class,none,55:03.3,class,org.apache.fop.render.intermediate.IFParser.Handler.DocumentTrailerHandler,git@github.com:apache/fop.git,caced35327f6b6d6eeac2a13543f3c458e902101,/fop-core/src/main/java/org/apache/fop/render/intermediate/IFParser.java,481,491,https://github.com/apache/fop/blob/caced35327f6b6d6eeac2a13543f3c458e902101/fop-core/src/main/java/org/apache/fop/render/intermediate/IFParser.java/#L481-L491,1.0
5029,20,5670638,data class,none,55:16.2,class,org.apache.stanbol.ontologymanager.web.resources.ScopeManagerResource,git@github.com:apache/stanbol.git,2fcf471b467fb84e59491f4c54ba0a95924ab04a,/ontologymanager/web/src/main/java/org/apache/stanbol/ontologymanager/web/resources/ScopeManagerResource.java,76,161,https://github.com/apache/stanbol/blob/2fcf471b467fb84e59491f4c54ba0a95924ab04a/ontologymanager/web/src/main/java/org/apache/stanbol/ontologymanager/web/resources/ScopeManagerResource.java/#L76-L161,0.5
5033,20,6442866,data class,none,55:23.8,class,org.eclipse.orion.server.cf.nodejs.NodeJSDeploymentPlanner,git@github.com:eclipse/orion.server.git,24624b85e0d543e8f3cea2bc30f3f589b37de4f0,/bundles/org.eclipse.orion.server.cf/src/org/eclipse/orion/server/cf/nodejs/NodeJSDeploymentPlanner.java,36,239,https://github.com/eclipse/orion.server/blob/24624b85e0d543e8f3cea2bc30f3f589b37de4f0/bundles/org.eclipse.orion.server.cf/src/org/eclipse/orion/server/cf/nodejs/NodeJSDeploymentPlanner.java/#L36-L239,1.0
5042,20,8811340,data class,none,55:51.3,class,org.apache.airavata.api.Airavata.isSSHSetupCompleteForUserComputeResourcePreference_args,git@github.com:apache/airavata.git,391843a00eefa7b6213e845f2f044b4e042894d5,/airavata-api/airavata-api-stubs/src/main/java/org/apache/airavata/api/Airavata.java,215954,216513,https://github.com/apache/airavata/blob/391843a00eefa7b6213e845f2f044b4e042894d5/airavata-api/airavata-api-stubs/src/main/java/org/apache/airavata/api/Airavata.java/#L215954-L216513,1.0
5043,5,9260596,data class,major,55:51.7,class,com.sun.org.apache.xerces.internal.impl.xpath.regex.Op.ModifierOp,git@github.com:SAP/SapMachine.git,6e62561730c46dc5000c39665c43951832192ceb,/src/java.xml/share/classes/com/sun/org/apache/xerces/internal/impl/xpath/regex/Op.java,204,218,https://github.com/SAP/SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/java.xml/share/classes/com/sun/org/apache/xerces/internal/impl/xpath/regex/Op.java/#L204-L218,1.0
5046,20,3827535,data class,none,56:07.4,class,org.apache.accumulo.server.util.MetadataTableUtil,git@github.com:apache/accumulo.git,f896c98c2356a52dfa2235d2cc02ae556ab17909,/server/base/src/main/java/org/apache/accumulo/server/util/MetadataTableUtil.java,106,1133,https://github.com/apache/accumulo/blob/f896c98c2356a52dfa2235d2cc02ae556ab17909/server/base/src/main/java/org/apache/accumulo/server/util/MetadataTableUtil.java/#L106-L1133,1.0
5049,20,8722299,data class,none,56:16.6,class,org.eclipse.swt.tests.gtk.snippets.Bug531667_Group_drawing_with_paint_listener_is_wrong,git@github.com:eclipse/eclipse.platform.swt.git,bf870e8ff7e54069e96e5c9a74dc84d49a444484,/tests/org.eclipse.swt.tests.gtk/ManualTests/org/eclipse/swt/tests/gtk/snippets/Bug531667_Group_drawing_with_paint_listener_is_wrong.java,38,75,https://github.com/eclipse/eclipse.platform.swt/blob/bf870e8ff7e54069e96e5c9a74dc84d49a444484/tests/org.eclipse.swt.tests.gtk/ManualTests/org/eclipse/swt/tests/gtk/snippets/Bug531667_Group_drawing_with_paint_listener_is_wrong.java/#L38-L75,1.0
5052,20,6443200,data class,none,56:21.0,class,org.eclipse.orion.server.cf.ds.objects.Procfile,git@github.com:eclipse/orion.server.git,24624b85e0d543e8f3cea2bc30f3f589b37de4f0,/bundles/org.eclipse.orion.server.cf/src/org/eclipse/orion/server/cf/ds/objects/Procfile.java,16,47,https://github.com/eclipse/orion.server/blob/24624b85e0d543e8f3cea2bc30f3f589b37de4f0/bundles/org.eclipse.orion.server.cf/src/org/eclipse/orion/server/cf/ds/objects/Procfile.java/#L16-L47,1.0
5055,20,4435794,data class,none,56:30.7,class,org.apache.falcon.designer.primitive.Action,git@github.com:apache/falcon.git,470e5e9f5de9ba1b6149dec60e87d3a04270eda3,/addons/designer/core/src/main/java/org/apache/falcon/designer/primitive/Action.java,44,102,https://github.com/apache/falcon/blob/470e5e9f5de9ba1b6149dec60e87d3a04270eda3/addons/designer/core/src/main/java/org/apache/falcon/designer/primitive/Action.java/#L44-L102,0.5
5058,20,9453983,data class,none,56:37.2,class,org.apache.hadoop.util.ChunkedArrayList,git@github.com:apache/hadoop.git,128dd91e10080bdcbcd7d555fa3c4105e55a6b51,/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/util/ChunkedArrayList.java,47,205,https://github.com/apache/hadoop/blob/128dd91e10080bdcbcd7d555fa3c4105e55a6b51/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/util/ChunkedArrayList.java/#L47-L205,1.0
5060,20,3972251,data class,none,56:40.7,class,org.apache.avro.tool.SpecificCompilerTool.FileExtensionFilter,git@github.com:apache/avro.git,1119b6eb5b92730b27e9798793bc67f192591c15,/lang/java/tools/src/main/java/org/apache/avro/tool/SpecificCompilerTool.java,203,214,https://github.com/apache/avro/blob/1119b6eb5b92730b27e9798793bc67f192591c15/lang/java/tools/src/main/java/org/apache/avro/tool/SpecificCompilerTool.java/#L203-L214,1.0
5063,5,8962194,data class,none,56:58.6,class,org.apache.hadoop.hive.llap.daemon.rpc.LlapDaemonProtocolProtos.SignableVertexSpec.Builder,git@github.com:apache/hive.git,2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53,/llap-common/src/gen/protobuf/gen-java/org/apache/hadoop/hive/llap/daemon/rpc/LlapDaemonProtocolProtos.java,4496,6376,https://github.com/apache/hive/blob/2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53/llap-common/src/gen/protobuf/gen-java/org/apache/hadoop/hive/llap/daemon/rpc/LlapDaemonProtocolProtos.java/#L4496-L6376,1.0
5066,20,4925720,data class,none,57:20.7,class,org.apache.jmeter.assertions.gui.SMIMEAssertionGui,git@github.com:apache/jmeter.git,0facf1525a7d0bd816efd33e72309856e901a883,/src/components/org/apache/jmeter/assertions/gui/SMIMEAssertionGui.java,37,237,https://github.com/apache/jmeter/blob/0facf1525a7d0bd816efd33e72309856e901a883/src/components/org/apache/jmeter/assertions/gui/SMIMEAssertionGui.java/#L37-L237,1.0
5067,5,5133545,data class,none,57:28.3,class,org.eclipse.aether.internal.impl.DefaultUpdatePolicyAnalyzer,git@github.com:apache/maven-resolver.git,6a7f840e49d463dcf9fea61ddd2a2a291bfc90a1,/maven-resolver-impl/src/main/java/org/eclipse/aether/internal/impl/DefaultUpdatePolicyAnalyzer.java,34,137,https://github.com/apache/maven-resolver/blob/6a7f840e49d463dcf9fea61ddd2a2a291bfc90a1/maven-resolver-impl/src/main/java/org/eclipse/aether/internal/impl/DefaultUpdatePolicyAnalyzer.java/#L34-L137,1.0
5070,20,8347642,data class,major,57:37.2,class,com.nwalsh.xalan.Callout,git@github.com:eclipse/org.aspectj.git,370f291c359cd159c5f3f0abd6e9e53e81234a07,/lib/docbook/docbook-xsl/extensions/xalan2/com/nwalsh/xalan/Callout.java,33,142,https://github.com/eclipse/org.aspectj/blob/370f291c359cd159c5f3f0abd6e9e53e81234a07/lib/docbook/docbook-xsl/extensions/xalan2/com/nwalsh/xalan/Callout.java/#L33-L142,1.0
5071,5,3996032,data class,none,57:44.2,class,org.apache.axis2.transport.testkit.http.JettyEchoEndpoint,git@github.com:apache/axis2-java.git,372582df483eb7991f85b6d0e765aec62339cdb7,/modules/transport/testkit/src/main/java/org/apache/axis2/transport/testkit/http/JettyEchoEndpoint.java,36,59,https://github.com/apache/axis2-java/blob/372582df483eb7991f85b6d0e765aec62339cdb7/modules/transport/testkit/src/main/java/org/apache/axis2/transport/testkit/http/JettyEchoEndpoint.java/#L36-L59,1.0
5074,20,7786735,data class,none,57:45.1,class,org.apache.wicket.markup.repeater.data.DataView,git@github.com:apache/wicket.git,c2d344219ef8046508ca40653c9de485b3cbd4c4,/wicket-core/src/main/java/org/apache/wicket/markup/repeater/data/DataView.java,65,106,https://github.com/apache/wicket/blob/c2d344219ef8046508ca40653c9de485b3cbd4c4/wicket-core/src/main/java/org/apache/wicket/markup/repeater/data/DataView.java/#L65-L106,1.0
5077,20,4088995,data class,none,57:58.5,class,org.apache.bookkeeper.client.BookieWatcher,git@github.com:apache/bookkeeper.git,f26a4cae0e9205ad391c6d4d79f2937871864c28,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,27,66,https://github.com/apache/bookkeeper/blob/f26a4cae0e9205ad391c6d4d79f2937871864c28/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java/#L27-L66,1.0
5079,20,8403578,data class,major,58:06.0,class,org.apache.camel.component.wordpress.api.model.User,git@github.com:apache/camel.git,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,/components/camel-wordpress/src/main/java/org/apache/camel/component/wordpress/api/model/User.java,29,213,https://github.com/apache/camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/components/camel-wordpress/src/main/java/org/apache/camel/component/wordpress/api/model/User.java/#L29-L213,1.0
5091,20,4062660,data class,none,58:40.4,class,org.apache.bookkeeper.bookie.EntryLogManagerBase,git@github.com:apache/bookkeeper.git,f26a4cae0e9205ad391c6d4d79f2937871864c28,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogManagerBase.java,39,177,https://github.com/apache/bookkeeper/blob/f26a4cae0e9205ad391c6d4d79f2937871864c28/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogManagerBase.java/#L39-L177,1.0
5093,5,3787706,data class,none,58:40.5,class,org.apache.storm.starter.trident.TridentFastWordCount.Split,git@github.com:alibaba/jstorm.git,5d6cde22dbca7df3d6e6830bf94f98a6639ab559,/example/sequence-split-merge/src/main/java/org/apache/storm/starter/trident/TridentFastWordCount.java,45,53,https://github.com/alibaba/jstorm/blob/5d6cde22dbca7df3d6e6830bf94f98a6639ab559/example/sequence-split-merge/src/main/java/org/apache/storm/starter/trident/TridentFastWordCount.java/#L45-L53,1.0
5105,20,9024840,data class,none,59:15.7,class,org.apache.solr.core.TransientSolrCoreCacheDefault,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/solr/core/src/java/org/apache/solr/core/TransientSolrCoreCacheDefault.java,33,198,https://github.com/apache/lucene-solr/blob/bca22d58e2d126ec6d349d375d3ea028892104e1/solr/core/src/java/org/apache/solr/core/TransientSolrCoreCacheDefault.java/#L33-L198,1.0
5107,20,7412708,data class,none,59:19.1,class,org.springframework.data.gemfire.config.xml.GatewayReceiverParser,git@github.com:spring-projects/spring-data-geode.git,5dc269da02933c9e9031f38ff1b27b8b1ee7c31b,/src/main/java/org/springframework/data/gemfire/config/xml/GatewayReceiverParser.java,34,65,https://github.com/spring-projects/spring-data-geode/blob/5dc269da02933c9e9031f38ff1b27b8b1ee7c31b/src/main/java/org/springframework/data/gemfire/config/xml/GatewayReceiverParser.java/#L34-L65,1.0
5113,5,5832025,data class,minor,59:33.2,class,org.apache.tomcat.jni.Socket,git@github.com:apache/tomcat.git,a9c1a0661198d9ba37c1facd8385fe05d538c4ad,/java/org/apache/tomcat/jni/Socket.java,27,629,https://github.com/apache/tomcat/blob/a9c1a0661198d9ba37c1facd8385fe05d538c4ad/java/org/apache/tomcat/jni/Socket.java/#L27-L629,1.0
5116,20,6703649,data class,none,59:37.3,class,com.facebook.litho.sections.ChangeSet,git@github.com:facebook/litho.git,19503b819b97e17d02f584633508dca8c646911a,/litho-sections-core/src/main/java/com/facebook/litho/sections/ChangeSet.java,46,509,https://github.com/facebook/litho/blob/19503b819b97e17d02f584633508dca8c646911a/litho-sections-core/src/main/java/com/facebook/litho/sections/ChangeSet.java/#L46-L509,1.0
5121,5,7161553,data class,none,00:59.9,class,com.microsoft.connecteddevices.signinhelpers.MSATokenRequest,git@github.com:Microsoft/project-rome.git,0bcfbd6e1a7e69ec5832740640d7fb9945a1125f,/Android/samples/signinhelpers/src/main/java/com/microsoft/connecteddevices/signinhelpers/MSATokenRequest.java,36,204,https://github.com/Microsoft/project-rome/blob/0bcfbd6e1a7e69ec5832740640d7fb9945a1125f/Android/samples/signinhelpers/src/main/java/com/microsoft/connecteddevices/signinhelpers/MSATokenRequest.java/#L36-L204,0.5
5123,20,8507718,data class,none,01:04.6,class,com.cloud.hypervisor.kvm.resource.BridgeVifDriver,git@github.com:apache/cloudstack.git,8d3feb100aab4a45b31a789f444038b892161eec,/plugins/hypervisors/kvm/src/main/java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java,44,433,https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/plugins/hypervisors/kvm/src/main/java/com/cloud/hypervisor/kvm/resource/BridgeVifDriver.java/#L44-L433,1.0
5136,5,7136749,data class,none,01:33.5,class,com.linkedin.d2.discovery.stores.zk.SymlinkAwareZooKeeper.SymlinkDataCallback,git@github.com:linkedin/rest.li.git,ad74aa98da8a55ad9c339d0769a3e8fb495765af,/d2/src/main/java/com/linkedin/d2/discovery/stores/zk/SymlinkAwareZooKeeper.java,471,492,https://github.com/linkedin/rest.li/blob/ad74aa98da8a55ad9c339d0769a3e8fb495765af/d2/src/main/java/com/linkedin/d2/discovery/stores/zk/SymlinkAwareZooKeeper.java/#L471-L492,1.0
5138,20,8603648,data class,none,01:35.6,class,org.apache.ignite.internal.processors.cache.distributed.dht.atomic.NearCacheUpdates,git@github.com:apache/ignite.git,7a7c407ea41477aae8508bfe871b4e9a67e1b277,/modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/atomic/NearCacheUpdates.java,38,334,https://github.com/apache/ignite/blob/7a7c407ea41477aae8508bfe871b4e9a67e1b277/modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/atomic/NearCacheUpdates.java/#L38-L334,1.0
5140,20,9395153,data class,none,01:44.4,class,java.util.concurrent.Exchanger,git@github.com:SAP/SapMachine.git,6e62561730c46dc5000c39665c43951832192ceb,/src/java.base/share/classes/java/util/concurrent/Exchanger.java,106,648,https://github.com/SAP/SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/java.base/share/classes/java/util/concurrent/Exchanger.java/#L106-L648,1.0
5146,5,6850586,data class,none,01:59.7,class,com.google.security.zynamics.binnavi.Gui.MainWindow.ProjectTree.Nodes.Views.Module.Component.Actions.CFilterByEdgesAction,git@github.com:google/binnavi.git,8e0aef41402db6c6ecb2a26bb943bbbc5fd989b2,/src/main/java/com/google/security/zynamics/binnavi/Gui/MainWindow/ProjectTree/Nodes/Views/Module/Component/Actions/CFilterByEdgesAction.java,31,57,https://github.com/google/binnavi/blob/8e0aef41402db6c6ecb2a26bb943bbbc5fd989b2/src/main/java/com/google/security/zynamics/binnavi/Gui/MainWindow/ProjectTree/Nodes/Views/Module/Component/Actions/CFilterByEdgesAction.java/#L31-L57,0.5
5148,20,6982100,data class,none,02:02.2,class,com.google.j2cl.transpiler.integration.allsimplebridges.Tester929,git@github.com:google/j2cl.git,f233ebf547cce390cf87ce346ed82e0512f4fbe1,/transpiler/javatests/com/google/j2cl/transpiler/integration/allsimplebridges/Tester929.java,20,35,https://github.com/google/j2cl/blob/f233ebf547cce390cf87ce346ed82e0512f4fbe1/transpiler/javatests/com/google/j2cl/transpiler/integration/allsimplebridges/Tester929.java/#L20-L35,1.0
5150,20,6048029,data class,none,02:07.8,class,org.eclipse.dawnsci.analysis.dataset.roi.GridROI,git@github.com:eclipse/dawnsci.git,1131d5c65e9e8ea98141eecee1743cf1053544f4,/org.eclipse.dawnsci.analysis.dataset/src/org/eclipse/dawnsci/analysis/dataset/roi/GridROI.java,17,344,https://github.com/eclipse/dawnsci/blob/1131d5c65e9e8ea98141eecee1743cf1053544f4/org.eclipse.dawnsci.analysis.dataset/src/org/eclipse/dawnsci/analysis/dataset/roi/GridROI.java/#L17-L344,1.0
5154,20,6428158,data class,none,02:22.7,class,org.eclipse.core.databinding.property.map.DelegatingMapProperty,git@github.com:eclipse/eclipse.platform.ui.git,e3bbb556534a1fb945e1036948325d14a8dd9c7a,/bundles/org.eclipse.core.databinding.property/src/org/eclipse/core/databinding/property/map/DelegatingMapProperty.java,38,149,https://github.com/eclipse/eclipse.platform.ui/blob/e3bbb556534a1fb945e1036948325d14a8dd9c7a/bundles/org.eclipse.core.databinding.property/src/org/eclipse/core/databinding/property/map/DelegatingMapProperty.java/#L38-L149,1.0
5157,20,4628823,data class,minor,02:32.1,class,org.apache.hadoop.hdfs.BlockMissingException,git@github.com:apache/hadoop-hdfs.git,b2d2a3262c587638db04c2991d48656b3d06275c,/src/java/org/apache/hadoop/hdfs/BlockMissingException.java,30,65,https://github.com/apache/hadoop-hdfs/blob/b2d2a3262c587638db04c2991d48656b3d06275c/src/java/org/apache/hadoop/hdfs/BlockMissingException.java/#L30-L65,0.0
5162,20,7790376,data class,none,02:52.2,class,org.apache.wicket.ajax.markup.html.form.AjaxButton,git@github.com:apache/wicket.git,c2d344219ef8046508ca40653c9de485b3cbd4c4,/wicket-core/src/main/java/org/apache/wicket/ajax/markup/html/form/AjaxButton.java,38,236,https://github.com/apache/wicket/blob/c2d344219ef8046508ca40653c9de485b3cbd4c4/wicket-core/src/main/java/org/apache/wicket/ajax/markup/html/form/AjaxButton.java/#L38-L236,1.0
5175,20,7528188,data class,none,03:15.9,class,com.springsource.insight.plugin.apache.http.hc4.HttpPlaceholderRequest,git@github.com:spring-projects/spring-insight-plugins.git,106140e88c18717b3d9a5ac1aae73f14fea6d4d5,/collection-plugins/httpclient4/src/main/java/com/springsource/insight/plugin/apache/http/hc4/HttpPlaceholderRequest.java,25,48,https://github.com/spring-projects/spring-insight-plugins/blob/106140e88c18717b3d9a5ac1aae73f14fea6d4d5/collection-plugins/httpclient4/src/main/java/com/springsource/insight/plugin/apache/http/hc4/HttpPlaceholderRequest.java/#L25-L48,0.5
5183,5,5857991,data class,none,03:56.6,class,org.apache.uima.tools.AnnotationViewerMain,git@github.com:apache/uima-uimaj.git,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,/uimaj-tools/src/main/java/org/apache/uima/tools/AnnotationViewerMain.java,78,459,https://github.com/apache/uima-uimaj/blob/e79c33b5a3e4c25afb407e68e98df1829a68e5a7/uimaj-tools/src/main/java/org/apache/uima/tools/AnnotationViewerMain.java/#L78-L459,1.0
5184,5,6337145,data class,none,04:50.2,class,org.eclipse.linuxtools.internal.docker.editor.DockerConfiguration,git@github.com:eclipse/linuxtools.git,11865e6e7d86a9d2e63c7b25605f6055875e63ad,/containers/org.eclipse.linuxtools.docker.editor/src/org/eclipse/linuxtools/internal/docker/editor/DockerConfiguration.java,26,65,https://github.com/eclipse/linuxtools/blob/11865e6e7d86a9d2e63c7b25605f6055875e63ad/containers/org.eclipse.linuxtools.docker.editor/src/org/eclipse/linuxtools/internal/docker/editor/DockerConfiguration.java/#L26-L65,1.0
5186,20,4745312,data class,none,04:52.4,class,org.netbeans.html.boot.impl.FnUtils.FindInClass.FindInMethod,git@github.com:apache/incubator-netbeans-html4j.git,7b354fd0de6a8aeba13aab8264de1c974af5d9c0,/boot/src/main/java/org/netbeans/html/boot/impl/FnUtils.java,163,532,https://github.com/apache/incubator-netbeans-html4j/blob/7b354fd0de6a8aeba13aab8264de1c974af5d9c0/boot/src/main/java/org/netbeans/html/boot/impl/FnUtils.java/#L163-L532,0.5
5189,20,5088331,data class,none,04:59.1,class,org.apache.mahout.classifier.naivebayes.NaiveBayesModel,git@github.com:apache/mahout.git,b0cf1694e60f643e352182ea03744c34e96dbac4,/community/mahout-mr/mr/src/main/java/org/apache/mahout/classifier/naivebayes/NaiveBayesModel.java,36,170,https://github.com/apache/mahout/blob/b0cf1694e60f643e352182ea03744c34e96dbac4/community/mahout-mr/mr/src/main/java/org/apache/mahout/classifier/naivebayes/NaiveBayesModel.java/#L36-L170,1.0
5190,20,8192759,data class,major,05:02.5,class,org.apache.commons.jelly.tags.define.TagTag,git@github.com:apache/commons-jelly.git,48c008cc2328402e0976295625b32c5197ba2324,/jelly-tags/define/src/main/java/org/apache/commons/jelly/tags/define/TagTag.java,32,57,https://github.com/apache/commons-jelly/blob/48c008cc2328402e0976295625b32c5197ba2324/jelly-tags/define/src/main/java/org/apache/commons/jelly/tags/define/TagTag.java/#L32-L57,1.0
5196,20,7594784,data class,none,05:20.6,class,org.springframework.security.oauth2.config.annotation.web.configuration.ResourceServerConfiguration,git@github.com:spring-projects/spring-security-oauth.git,bbae0027eceb2c74a21ac26bbc86142dc732ffbe,/spring-security-oauth2/src/main/java/org/springframework/security/oauth2/config/annotation/web/configuration/ResourceServerConfiguration.java,46,206,https://github.com/spring-projects/spring-security-oauth/blob/bbae0027eceb2c74a21ac26bbc86142dc732ffbe/spring-security-oauth2/src/main/java/org/springframework/security/oauth2/config/annotation/web/configuration/ResourceServerConfiguration.java/#L46-L206,1.0
5199,20,6091805,data class,none,05:25.1,class,org.eclipse.eavp.tests.viz.service.javafx.geometry.FXGeometryAttachmentTester,git@github.com:eclipse/eavp.git,20c1ce932e95084e386656526d0a2ac4197f786f,/org.eclipse.eavp.tests.viz.service.javafx.geometry/src/org/eclipse/eavp/tests/viz/service/javafx/geometry/FXGeometryAttachmentTester.java,28,55,https://github.com/eclipse/eavp/blob/20c1ce932e95084e386656526d0a2ac4197f786f/org.eclipse.eavp.tests.viz.service.javafx.geometry/src/org/eclipse/eavp/tests/viz/service/javafx/geometry/FXGeometryAttachmentTester.java/#L28-L55,1.0
5203,5,8295936,data class,none,05:48.4,class,org.apache.james.mailbox.jpa.mail.JPAModSeqProvider,git@github.com:apache/james-project.git,fa24a096a5853459c3769a34ccc68feb91626bfa,/mailbox/jpa/src/main/java/org/apache/james/mailbox/jpa/mail/JPAModSeqProvider.java,36,96,https://github.com/apache/james-project/blob/fa24a096a5853459c3769a34ccc68feb91626bfa/mailbox/jpa/src/main/java/org/apache/james/mailbox/jpa/mail/JPAModSeqProvider.java/#L36-L96,1.0
5208,20,3888459,data class,none,06:56.9,class,com.datatorrent.bufferserver.packet.EndStreamTuple,git@github.com:apache/apex-core.git,d17f464fcaf19778e2f8edbe2b03419151558068,/bufferserver/src/main/java/com/datatorrent/bufferserver/packet/EndStreamTuple.java,26,40,https://github.com/apache/apex-core/blob/d17f464fcaf19778e2f8edbe2b03419151558068/bufferserver/src/main/java/com/datatorrent/bufferserver/packet/EndStreamTuple.java/#L26-L40,1.0
